formula,temperature(K),sum_Atomic_Number,sum_Atomic_Weight,sum_Mendeleev_Number,sum_l_quantum_number,sum_Atomic_Radius,sum_Covalent_Radius,sum_Pauling_Electronegativity,sum_number_of_valence_electrons,sum_1st_ionization_potential_(kJ/mol),sum_Melting_point_(K),sum_Boiling_Point_(K),sum_Density_(g/mL),sum_specific_heat_(J/g_K)_,sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_thermal_conductivity_(W/(m_K))_,sum_SpaceGroupNumber,seebeck_coefficient,Thermal_conductivity,electrical_conductivity(S/m)
Cu2Se0.92S0.08,450,90.56,202.30048,216.92,5.0,3.918,3.9088,6.3524,28.0,2435.72,3194.114,6619.226,22.4924,1.1112,32.39588,636.068,802.49992,468.48,138.0,0.79,46648.0
Cu2Se0.92S0.08,550,90.56,202.30048,216.92,5.0,3.918,3.9088,6.3524,28.0,2435.72,3194.114,6619.226,22.4924,1.1112,32.39588,636.068,802.49992,468.48,170.0,0.75,35232.0
Cu2Se0.92S0.08,650,90.56,202.30048,216.92,5.0,3.918,3.9088,6.3524,28.0,2435.72,3194.114,6619.226,22.4924,1.1112,32.39588,636.068,802.49992,468.48,201.0,0.72,27023.0
Cu2Se0.92S0.08,750,90.56,202.30048,216.92,5.0,3.918,3.9088,6.3524,28.0,2435.72,3194.114,6619.226,22.4924,1.1112,32.39588,636.068,802.49992,468.48,231.0,0.69,21337.0
Cu2Se0.92S0.08,850,90.56,202.30048,216.92,5.0,3.918,3.9088,6.3524,28.0,2435.72,3194.114,6619.226,22.4924,1.1112,32.39588,636.068,802.49992,468.48,257.0,0.64,17328.0
Cu2Se0.92S0.08,1000,90.56,202.30048,216.92,5.0,3.918,3.9088,6.3524,28.0,2435.72,3194.114,6619.226,22.4924,1.1112,32.39588,636.068,802.49992,468.48,279.0,0.55,13496.0
Cu2Se0.94S0.06,303,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,92.0,0.79,117606.0
Cu2Se0.94S0.06,333,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,103.0,0.73,102454.0
Cu2Se0.94S0.06,353,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,112.0,0.65,87895.0
Cu2Se0.94S0.06,372,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,125.0,0.47,63740.0
Cu2Se0.94S0.06,450,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,132.0,0.86,52188.0
Cu2Se0.94S0.06,550,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,165.0,0.81,39019.0
Cu2Se0.94S0.06,650,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,194.0,0.77,29298.0
Cu2Se0.94S0.06,750,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,224.0,0.74,22629.0
Cu2Se0.94S0.06,850,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,248.0,0.7,18352.0
Cu2Se0.94S0.06,1000,90.92,203.23836,216.94,5.0,3.921,3.9116,6.3518,28.0,2434.54,3196.198,6624.032,22.5468,1.1034,32.49541,636.626,802.50494,467.36,276.0,0.64,14092.0
Cu2Se0.96S0.04,303,91.28,204.17624,216.96,5.0,3.924,3.9144,6.3512,28.0,2433.36,3198.282,6628.838,22.6012,1.0956,32.59494,637.184,802.50996,466.24,89.0,0.87,121014.0
Cu2Se0.96S0.04,333,91.28,204.17624,216.96,5.0,3.924,3.9144,6.3512,28.0,2433.36,3198.282,6628.838,22.6012,1.0956,32.59494,637.184,802.50996,466.24,97.0,0.82,112838.0
Cu2Se0.96S0.04,353,91.28,204.17624,216.96,5.0,3.924,3.9144,6.3512,28.0,2433.36,3198.282,6628.838,22.6012,1.0956,32.59494,637.184,802.50996,466.24,104.0,0.71,91758.0
Cu2Se0.96S0.04,372,91.28,204.17624,216.96,5.0,3.924,3.9144,6.3512,28.0,2433.36,3198.282,6628.838,22.6012,1.0956,32.59494,637.184,802.50996,466.24,118.0,0.53,66800.0
Cu2Se0.96S0.04,450,91.28,204.17624,216.96,5.0,3.924,3.9144,6.3512,28.0,2433.36,3198.282,6628.838,22.6012,1.0956,32.59494,637.184,802.50996,466.24,121.0,0.94,57192.0
Cu2Se0.96S0.04,550,91.28,204.17624,216.96,5.0,3.924,3.9144,6.3512,28.0,2433.36,3198.282,6628.838,22.6012,1.0956,32.59494,637.184,802.50996,466.24,153.0,0.88,43490.0
Cu2Se0.96S0.04,650,91.28,204.17624,216.96,5.0,3.924,3.9144,6.3512,28.0,2433.36,3198.282,6628.838,22.6012,1.0956,32.59494,637.184,802.50996,466.24,183.0,0.83,32745.0
Cu2Se0.96S0.04,750,91.28,204.17624,216.96,5.0,3.924,3.9144,6.3512,28.0,2433.36,3198.282,6628.838,22.6012,1.0956,32.59494,637.184,802.50996,466.24,211.0,0.8,25457.0
Cu2Se0.98S0.02,303,91.64,205.11412,216.98,5.0,3.927,3.9172,6.3506,28.0,2432.18,3200.366,6633.644,22.6556,1.0878,32.69447,637.742,802.51498,465.12,86.0,0.9,124627.0
Cu2Se0.98S0.02,333,91.64,205.11412,216.98,5.0,3.927,3.9172,6.3506,28.0,2432.18,3200.366,6633.644,22.6556,1.0878,32.69447,637.742,802.51498,465.12,94.0,0.84,114384.0
Cu2Se0.98S0.02,353,91.64,205.11412,216.98,5.0,3.927,3.9172,6.3506,28.0,2432.18,3200.366,6633.644,22.6556,1.0878,32.69447,637.742,802.51498,465.12,103.0,0.74,98235.0
Cu2Se0.98S0.02,372,91.64,205.11412,216.98,5.0,3.927,3.9172,6.3506,28.0,2432.18,3200.366,6633.644,22.6556,1.0878,32.69447,637.742,802.51498,465.12,113.0,0.57,72000.0
Cu2Se0.98S0.02,450,91.64,205.11412,216.98,5.0,3.927,3.9172,6.3506,28.0,2432.18,3200.366,6633.644,22.6556,1.0878,32.69447,637.742,802.51498,465.12,120.0,0.96,62782.0
Cu2Se0.98S0.02,550,91.64,205.11412,216.98,5.0,3.927,3.9172,6.3506,28.0,2432.18,3200.366,6633.644,22.6556,1.0878,32.69447,637.742,802.51498,465.12,150.0,0.9,47443.0
Cu2Se0.98S0.02,650,91.64,205.11412,216.98,5.0,3.927,3.9172,6.3506,28.0,2432.18,3200.366,6633.644,22.6556,1.0878,32.69447,637.742,802.51498,465.12,179.0,0.86,35684.0
Cu2Se0.98S0.02,750,91.64,205.11412,216.98,5.0,3.927,3.9172,6.3506,28.0,2432.18,3200.366,6633.644,22.6556,1.0878,32.69447,637.742,802.51498,465.12,206.0,0.82,27926.0
Mg3.07Sb1.5Bi0.44Se0.06,300,151.9,353.9453128,379.44,2.0,7.1375,6.773,8.1385,16.2,3882.44,4456.0605,8383.6705,19.9542,3.5184,62.66742,555.202,518.864,850.7,-296.0,0.83,6769.0
Mg3.07Sb1.5Bi0.44Se0.06,400,151.9,353.9453128,379.44,2.0,7.1375,6.773,8.1385,16.2,3882.44,4456.0605,8383.6705,19.9542,3.5184,62.66742,555.202,518.864,850.7,-304.0,0.79,7481.0
Mg3.07Sb1.5Bi0.44Se0.06,500,151.9,353.9453128,379.44,2.0,7.1375,6.773,8.1385,16.2,3882.44,4456.0605,8383.6705,19.9542,3.5184,62.66742,555.202,518.864,850.7,-313.0,0.74,9022.0
Mg3.07Sb1.5Bi0.44Se0.06,600,151.9,353.9453128,379.44,2.0,7.1375,6.773,8.1385,16.2,3882.44,4456.0605,8383.6705,19.9542,3.5184,62.66742,555.202,518.864,850.7,-312.0,0.7,9923.0
Mg3.07Sb1.5Bi0.44Se0.06,700,151.9,353.9453128,379.44,2.0,7.1375,6.773,8.1385,16.2,3882.44,4456.0605,8383.6705,19.9542,3.5184,62.66742,555.202,518.864,850.7,-314.0,0.68,10117.0
Mg3.07Sb1.5Bi0.45Se0.05,300,152.39,355.2455165,379.41,2.0,7.1415,6.776,8.1332,16.19,3880.06,4456.6005,8392.4205,20.0038,3.5164,62.71348,555.873,518.9375,850.68,-279.0,0.87,7900.0
Mg3.07Sb1.5Bi0.45Se0.05,400,152.39,355.2455165,379.41,2.0,7.1415,6.776,8.1332,16.19,3880.06,4456.6005,8392.4205,20.0038,3.5164,62.71348,555.873,518.9375,850.68,-294.0,0.8,8507.0
Mg3.07Sb1.5Bi0.45Se0.05,500,152.39,355.2455165,379.41,2.0,7.1415,6.776,8.1332,16.19,3880.06,4456.6005,8392.4205,20.0038,3.5164,62.71348,555.873,518.9375,850.68,-306.0,0.74,9987.0
Mg3.07Sb1.5Bi0.45Se0.05,600,152.39,355.2455165,379.41,2.0,7.1415,6.776,8.1332,16.19,3880.06,4456.6005,8392.4205,20.0038,3.5164,62.71348,555.873,518.9375,850.68,-305.0,0.7,10704.0
Mg3.07Sb1.5Bi0.45Se0.05,700,152.39,355.2455165,379.41,2.0,7.1415,6.776,8.1332,16.19,3880.06,4456.6005,8392.4205,20.0038,3.5164,62.71348,555.873,518.9375,850.68,-306.0,0.67,10690.0
Mg3.07Sb1.5Bi0.46Se0.04,300,152.88,356.5457202,379.38,2.0,7.1455,6.779,8.1279,16.18,3877.68,4457.1405,8401.1705,20.0534,3.5144,62.75954,556.544,519.011,850.66,-282.0,0.74,7346.0
Mg3.07Sb1.5Bi0.46Se0.04,400,152.88,356.5457202,379.38,2.0,7.1455,6.779,8.1279,16.18,3877.68,4457.1405,8401.1705,20.0534,3.5144,62.75954,556.544,519.011,850.66,-298.0,0.71,8149.0
Mg3.07Sb1.5Bi0.46Se0.04,500,152.88,356.5457202,379.38,2.0,7.1455,6.779,8.1279,16.18,3877.68,4457.1405,8401.1705,20.0534,3.5144,62.75954,556.544,519.011,850.66,-306.0,0.68,9823.0
Mg3.07Sb1.5Bi0.46Se0.04,600,152.88,356.5457202,379.38,2.0,7.1455,6.779,8.1279,16.18,3877.68,4457.1405,8401.1705,20.0534,3.5144,62.75954,556.544,519.011,850.66,-304.0,0.66,10749.0
Mg3.07Sb1.5Bi0.46Se0.04,700,152.88,356.5457202,379.38,2.0,7.1455,6.779,8.1279,16.18,3877.68,4457.1405,8401.1705,20.0534,3.5144,62.75954,556.544,519.011,850.66,-305.0,0.63,10809.0
Mg3.07Sb1.5Bi0.47Se0.03,300,153.37,357.8459239,379.35,2.0,7.1495,6.782,8.1226,16.17,3875.3,4457.6805,8409.9205,20.103,3.5124,62.8056,557.215,519.0845,850.64,-281.0,0.78,7561.0
Mg3.07Sb1.5Bi0.47Se0.03,400,153.37,357.8459239,379.35,2.0,7.1495,6.782,8.1226,16.17,3875.3,4457.6805,8409.9205,20.103,3.5124,62.8056,557.215,519.0845,850.64,-293.0,0.73,8602.0
Mg3.07Sb1.5Bi0.47Se0.03,500,153.37,357.8459239,379.35,2.0,7.1495,6.782,8.1226,16.17,3875.3,4457.6805,8409.9205,20.103,3.5124,62.8056,557.215,519.0845,850.64,-302.0,0.71,10459.0
Mg3.07Sb1.5Bi0.47Se0.03,600,153.37,357.8459239,379.35,2.0,7.1495,6.782,8.1226,16.17,3875.3,4457.6805,8409.9205,20.103,3.5124,62.8056,557.215,519.0845,850.64,-300.0,0.68,11414.0
Mg3.07Sb1.5Bi0.47Se0.03,700,153.37,357.8459239,379.35,2.0,7.1495,6.782,8.1226,16.17,3875.3,4457.6805,8409.9205,20.103,3.5124,62.8056,557.215,519.0845,850.64,-302.0,0.66,11448.0
Mg3.07Sb1.5Bi0.48Se0.02,300,153.86,359.1461276,379.32,2.0,7.1535,6.785,8.1173,16.16,3872.92,4458.2205,8418.6705,20.1526,3.5104,62.85166,557.886,519.158,850.62,-276.0,0.8,11040.0
Mg3.07Sb1.5Bi0.48Se0.02,400,153.86,359.1461276,379.32,2.0,7.1535,6.785,8.1173,16.16,3872.92,4458.2205,8418.6705,20.1526,3.5104,62.85166,557.886,519.158,850.62,-285.0,0.75,10734.0
Mg3.07Sb1.5Bi0.48Se0.02,500,153.86,359.1461276,379.32,2.0,7.1535,6.785,8.1173,16.16,3872.92,4458.2205,8418.6705,20.1526,3.5104,62.85166,557.886,519.158,850.62,-298.0,0.71,11689.0
Mg3.07Sb1.5Bi0.48Se0.02,600,153.86,359.1461276,379.32,2.0,7.1535,6.785,8.1173,16.16,3872.92,4458.2205,8418.6705,20.1526,3.5104,62.85166,557.886,519.158,850.62,-298.0,0.67,12053.0
Mg3.07Sb1.5Bi0.48Se0.02,700,153.86,359.1461276,379.32,2.0,7.1535,6.785,8.1173,16.16,3872.92,4458.2205,8418.6705,20.1526,3.5104,62.85166,557.886,519.158,850.62,-302.0,0.63,11567.0
Cr1.99Fe0.01Ge2Te6,320,424.02,1014.850709,796.06,12.0,13.199,13.0798,19.9417,56.02,8045.09,11034.08,19675.08,62.4667,2.7399,212.589,1665.753,321.165,1820.0,500.0,0.83,109.0
Cr1.99Fe0.01Ge2Te6,416,424.02,1014.850709,796.06,12.0,13.199,13.0798,19.9417,56.02,8045.09,11034.08,19675.08,62.4667,2.7399,212.589,1665.753,321.165,1820.0,468.0,0.78,305.0
Cr1.99Fe0.01Ge2Te6,515,424.02,1014.850709,796.06,12.0,13.199,13.0798,19.9417,56.02,8045.09,11034.08,19675.08,62.4667,2.7399,212.589,1665.753,321.165,1820.0,415.0,0.72,797.0
Cr1.99Fe0.01Ge2Te6,614,424.02,1014.850709,796.06,12.0,13.199,13.0798,19.9417,56.02,8045.09,11034.08,19675.08,62.4667,2.7399,212.589,1665.753,321.165,1820.0,366.0,0.66,1516.0
Cr1.99Fe0.01Ge2Te6,713,424.02,1014.850709,796.06,12.0,13.199,13.0798,19.9417,56.02,8045.09,11034.08,19675.08,62.4667,2.7399,212.589,1665.753,321.165,1820.0,315.0,0.62,2488.0
Cr1.99Fe0.01Ge2Te6,812,424.02,1014.850709,796.06,12.0,13.199,13.0798,19.9417,56.02,8045.09,11034.08,19675.08,62.4667,2.7399,212.589,1665.753,321.165,1820.0,264.0,0.64,3820.0
Cr1.99Mn0.01Ge2Te6,320,424.01,1014.84162,796.03,12.0,13.1995,13.0812,19.9389,56.01,8044.64,11031.17,19667.2,62.4624,2.7403,212.5715,1664.517,320.4412,1819.88,360.0,0.82,594.0
Cr1.99Mn0.01Ge2Te6,416,424.01,1014.84162,796.03,12.0,13.1995,13.0812,19.9389,56.01,8044.64,11031.17,19667.2,62.4624,2.7403,212.5715,1664.517,320.4412,1819.88,347.0,0.76,1609.0
Cr1.99Mn0.01Ge2Te6,515,424.01,1014.84162,796.03,12.0,13.1995,13.0812,19.9389,56.01,8044.64,11031.17,19667.2,62.4624,2.7403,212.5715,1664.517,320.4412,1819.88,332.0,0.72,2734.0
Cr1.99Mn0.01Ge2Te6,614,424.01,1014.84162,796.03,12.0,13.1995,13.0812,19.9389,56.01,8044.64,11031.17,19667.2,62.4624,2.7403,212.5715,1664.517,320.4412,1819.88,315.0,0.66,3852.0
Cr1.99Mn0.01Ge2Te6,713,424.01,1014.84162,796.03,12.0,13.1995,13.0812,19.9389,56.01,8044.64,11031.17,19667.2,62.4624,2.7403,212.5715,1664.517,320.4412,1819.88,293.0,0.63,4711.0
Cr1.99Mn0.01Ge2Te6,812,424.01,1014.84162,796.03,12.0,13.1995,13.0812,19.9389,56.01,8044.64,11031.17,19667.2,62.4624,2.7403,212.5715,1664.517,320.4412,1819.88,268.0,0.63,5438.0
Cr2Ge2Te6,320,424.0,1014.8122,796.0,12.0,13.2,13.08,19.94,56.0,8044.0,11037.3,19674.3,62.46,2.74,212.62,1665.7,321.3,1820.0,574.0,0.92,47.0
Cr2Ge2Te6,416,424.0,1014.8122,796.0,12.0,13.2,13.08,19.94,56.0,8044.0,11037.3,19674.3,62.46,2.74,212.62,1665.7,321.3,1820.0,514.0,0.83,219.0
Cr2Ge2Te6,515,424.0,1014.8122,796.0,12.0,13.2,13.08,19.94,56.0,8044.0,11037.3,19674.3,62.46,2.74,212.62,1665.7,321.3,1820.0,456.0,0.75,609.0
Cr2Ge2Te6,614,424.0,1014.8122,796.0,12.0,13.2,13.08,19.94,56.0,8044.0,11037.3,19674.3,62.46,2.74,212.62,1665.7,321.3,1820.0,402.0,0.68,1148.0
Cr2Ge2Te6,713,424.0,1014.8122,796.0,12.0,13.2,13.08,19.94,56.0,8044.0,11037.3,19674.3,62.46,2.74,212.62,1665.7,321.3,1820.0,336.0,0.63,2063.0
Cr2Ge2Te6,812,424.0,1014.8122,796.0,12.0,13.2,13.08,19.94,56.0,8044.0,11037.3,19674.3,62.46,2.74,212.62,1665.7,321.3,1820.0,265.0,0.63,3258.0
Ti0.925Mn0.075NiSn0.925Sb0.075,297,100.3,226.0415038,185.05,5.0,4.67975,3.98,5.4175,18.3,2118.725,4163.175,8983.075,20.92025,1.182725,40.657075,1056.1755,174.9715,563.6,-72.0,7.13,300000.0
Ti0.925Mn0.075NiSn0.925Sb0.075,398,100.3,226.0415038,185.05,5.0,4.67975,3.98,5.4175,18.3,2118.725,4163.175,8983.075,20.92025,1.182725,40.657075,1056.1755,174.9715,563.6,-85.0,6.77,283444.0
Ti0.925Mn0.075NiSn0.925Sb0.075,498,100.3,226.0415038,185.05,5.0,4.67975,3.98,5.4175,18.3,2118.725,4163.175,8983.075,20.92025,1.182725,40.657075,1056.1755,174.9715,563.6,-98.0,6.45,255629.0
Ti0.925Mn0.075NiSn0.925Sb0.075,598,100.3,226.0415038,185.05,5.0,4.67975,3.98,5.4175,18.3,2118.725,4163.175,8983.075,20.92025,1.182725,40.657075,1056.1755,174.9715,563.6,-106.0,6.22,235762.0
Ti0.925Mn0.075NiSn0.925Sb0.075,697,100.3,226.0415038,185.05,5.0,4.67975,3.98,5.4175,18.3,2118.725,4163.175,8983.075,20.92025,1.182725,40.657075,1056.1755,174.9715,563.6,-115.0,5.97,215894.0
Ti0.925Mn0.075NiSn0.925Sb0.075,797,100.3,226.0415038,185.05,5.0,4.67975,3.98,5.4175,18.3,2118.725,4163.175,8983.075,20.92025,1.182725,40.657075,1056.1755,174.9715,563.6,-120.0,5.9,200000.0
Ti0.925Mn0.075NiSn0.925Sb0.075,871,100.3,226.0415038,185.05,5.0,4.67975,3.98,5.4175,18.3,2118.725,4163.175,8983.075,20.92025,1.182725,40.657075,1056.1755,174.9715,563.6,-123.0,5.89,188100.0
Ti0.95Mn0.05NiSn0.95Sb0.05,297,100.2,225.7888025,184.7,5.0,4.6865,3.98,5.415,18.2,2114.15,4163.6,9024.2,20.8635,1.18415,40.42105,1066.517,176.381,562.4,-93.0,6.7,255629.0
Ti0.95Mn0.05NiSn0.95Sb0.05,398,100.2,225.7888025,184.7,5.0,4.6865,3.98,5.415,18.2,2114.15,4163.6,9024.2,20.8635,1.18415,40.42105,1066.517,176.381,562.4,-108.0,6.33,237748.0
Ti0.95Mn0.05NiSn0.95Sb0.05,498,100.2,225.7888025,184.7,5.0,4.6865,3.98,5.415,18.2,2114.15,4163.6,9024.2,20.8635,1.18415,40.42105,1066.517,176.381,562.4,-127.0,6.05,216600.0
Ti0.95Mn0.05NiSn0.95Sb0.05,598,100.2,225.7888025,184.7,5.0,4.6865,3.98,5.415,18.2,2114.15,4163.6,9024.2,20.8635,1.18415,40.42105,1066.517,176.381,562.4,-141.0,5.86,197351.0
Ti0.95Mn0.05NiSn0.95Sb0.05,697,100.2,225.7888025,184.7,5.0,4.6865,3.98,5.415,18.2,2114.15,4163.6,9024.2,20.8635,1.18415,40.42105,1066.517,176.381,562.4,-154.0,5.64,179500.0
Ti0.95Mn0.05NiSn0.95Sb0.05,797,100.2,225.7888025,184.7,5.0,4.6865,3.98,5.415,18.2,2114.15,4163.6,9024.2,20.8635,1.18415,40.42105,1066.517,176.381,562.4,-160.0,5.6,168874.0
Ti0.95Mn0.05NiSn0.95Sb0.05,871,100.2,225.7888025,184.7,5.0,4.6865,3.98,5.415,18.2,2114.15,4163.6,9024.2,20.8635,1.18415,40.42105,1066.517,176.381,562.4,-156.0,5.72,162300.0
Ti0.97Mn0.03NiSn0.97Sb0.03,297,100.12,225.5866415,184.42,5.0,4.6919,3.98,5.413,18.12,2110.49,4163.94,9057.1,20.8181,1.18529,40.23223,1074.7902,177.5086,561.44,-96.0,5.94,143709.0
Ti0.97Mn0.03NiSn0.97Sb0.03,398,100.12,225.5866415,184.42,5.0,4.6919,3.98,5.413,18.12,2110.49,4163.94,9057.1,20.8181,1.18529,40.23223,1074.7902,177.5086,561.44,-112.0,5.63,142384.0
Ti0.97Mn0.03NiSn0.97Sb0.03,498,100.12,225.5866415,184.42,5.0,4.6919,3.98,5.413,18.12,2110.49,4163.94,9057.1,20.8181,1.18529,40.23223,1074.7902,177.5086,561.44,-128.0,5.46,141722.0
Ti0.97Mn0.03NiSn0.97Sb0.03,598,100.12,225.5866415,184.42,5.0,4.6919,3.98,5.413,18.12,2110.49,4163.94,9057.1,20.8181,1.18529,40.23223,1074.7902,177.5086,561.44,-141.0,5.4,139735.0
Ti0.97Mn0.03NiSn0.97Sb0.03,697,100.12,225.5866415,184.42,5.0,4.6919,3.98,5.413,18.12,2110.49,4163.94,9057.1,20.8181,1.18529,40.23223,1074.7902,177.5086,561.44,-147.0,5.4,138500.0
Ti0.97Mn0.03NiSn0.97Sb0.03,797,100.12,225.5866415,184.42,5.0,4.6919,3.98,5.413,18.12,2110.49,4163.94,9057.1,20.8181,1.18529,40.23223,1074.7902,177.5086,561.44,-146.0,5.48,137100.0
Ti0.97Mn0.03NiSn0.97Sb0.03,871,100.12,225.5866415,184.42,5.0,4.6919,3.98,5.413,18.12,2110.49,4163.94,9057.1,20.8181,1.18529,40.23223,1074.7902,177.5086,561.44,-143.0,5.54,139800.0
Ti0.98Mn0.02NiSn0.98Sb0.02,297,100.08,225.485561,184.28,5.0,4.6946,3.98,5.412,18.08,2108.66,4164.11,9073.55,20.7954,1.18586,40.13782,1078.9268,178.0724,560.96,-108.0,6.13,162252.0
Ti0.98Mn0.02NiSn0.98Sb0.02,398,100.08,225.485561,184.28,5.0,4.6946,3.98,5.412,18.08,2108.66,4164.11,9073.55,20.7954,1.18586,40.13782,1078.9268,178.0724,560.96,-121.0,5.8,159603.0
Ti0.98Mn0.02NiSn0.98Sb0.02,498,100.08,225.485561,184.28,5.0,4.6946,3.98,5.412,18.08,2108.66,4164.11,9073.55,20.7954,1.18586,40.13782,1078.9268,178.0724,560.96,-143.0,5.6,158900.0
Ti0.98Mn0.02NiSn0.98Sb0.02,598,100.08,225.485561,184.28,5.0,4.6946,3.98,5.412,18.08,2108.66,4164.11,9073.55,20.7954,1.18586,40.13782,1078.9268,178.0724,560.96,-152.0,5.58,160927.0
Ti0.98Mn0.02NiSn0.98Sb0.02,697,100.08,225.485561,184.28,5.0,4.6946,3.98,5.412,18.08,2108.66,4164.11,9073.55,20.7954,1.18586,40.13782,1078.9268,178.0724,560.96,-154.0,5.56,152318.0
Ti0.98Mn0.02NiSn0.98Sb0.02,797,100.08,225.485561,184.28,5.0,4.6946,3.98,5.412,18.08,2108.66,4164.11,9073.55,20.7954,1.18586,40.13782,1078.9268,178.0724,560.96,-149.0,5.64,150331.0
Ti0.98Mn0.02NiSn0.98Sb0.02,871,100.08,225.485561,184.28,5.0,4.6946,3.98,5.412,18.08,2108.66,4164.11,9073.55,20.7954,1.18586,40.13782,1078.9268,178.0724,560.96,-144.0,5.85,149670.0
Ti0.99Mn0.01NiSn0.99Sb0.01,297,100.04,225.3844805,184.14,5.0,4.6973,3.98,5.411,18.04,2106.83,4164.28,9090.0,20.7727,1.18643,40.04341,1083.0634,178.6362,560.48,-127.0,6.23,88742.0
Ti0.99Mn0.01NiSn0.99Sb0.01,398,100.04,225.3844805,184.14,5.0,4.6973,3.98,5.411,18.04,2106.83,4164.28,9090.0,20.7727,1.18643,40.04341,1083.0634,178.6362,560.48,-143.0,5.83,94400.0
Ti0.99Mn0.01NiSn0.99Sb0.01,498,100.04,225.3844805,184.14,5.0,4.6973,3.98,5.411,18.04,2106.83,4164.28,9090.0,20.7727,1.18643,40.04341,1083.0634,178.6362,560.48,-158.0,5.52,100000.0
Ti0.99Mn0.01NiSn0.99Sb0.01,598,100.04,225.3844805,184.14,5.0,4.6973,3.98,5.411,18.04,2106.83,4164.28,9090.0,20.7727,1.18643,40.04341,1083.0634,178.6362,560.48,-167.0,5.46,105298.0
Ti0.99Mn0.01NiSn0.99Sb0.01,697,100.04,225.3844805,184.14,5.0,4.6973,3.98,5.411,18.04,2106.83,4164.28,9090.0,20.7727,1.18643,40.04341,1083.0634,178.6362,560.48,-167.0,5.39,106650.0
Ti0.99Mn0.01NiSn0.99Sb0.01,797,100.04,225.3844805,184.14,5.0,4.6973,3.98,5.411,18.04,2106.83,4164.28,9090.0,20.7727,1.18643,40.04341,1083.0634,178.6362,560.48,-165.0,5.6,112583.0
Ti0.99Mn0.01NiSn0.99Sb0.01,871,100.04,225.3844805,184.14,5.0,4.6973,3.98,5.411,18.04,2106.83,4164.28,9090.0,20.7727,1.18643,40.04341,1083.0634,178.6362,560.48,-155.0,5.89,117881.0
Ti0.9Mn0.1NiSn0.9Sb0.1,297,100.4,226.294205,185.4,5.0,4.673,3.98,5.42,18.4,2123.3,4162.75,8941.95,20.977,1.1813,40.8931,1045.834,173.562,564.8,-75.0,6.86,347682.0
Ti0.9Mn0.1NiSn0.9Sb0.1,398,100.4,226.294205,185.4,5.0,4.673,3.98,5.42,18.4,2123.3,4162.75,8941.95,20.977,1.1813,40.8931,1045.834,173.562,564.8,-87.0,6.4,320530.0
Ti0.9Mn0.1NiSn0.9Sb0.1,498,100.4,226.294205,185.4,5.0,4.673,3.98,5.42,18.4,2123.3,4162.75,8941.95,20.977,1.1813,40.8931,1045.834,173.562,564.8,-101.0,6.09,292053.0
Ti0.9Mn0.1NiSn0.9Sb0.1,598,100.4,226.294205,185.4,5.0,4.673,3.98,5.42,18.4,2123.3,4162.75,8941.95,20.977,1.1813,40.8931,1045.834,173.562,564.8,-114.0,5.86,263600.0
Ti0.9Mn0.1NiSn0.9Sb0.1,697,100.4,226.294205,185.4,5.0,4.673,3.98,5.42,18.4,2123.3,4162.75,8941.95,20.977,1.1813,40.8931,1045.834,173.562,564.8,-126.0,5.65,240397.0
Ti0.9Mn0.1NiSn0.9Sb0.1,797,100.4,226.294205,185.4,5.0,4.673,3.98,5.42,18.4,2123.3,4162.75,8941.95,20.977,1.1813,40.8931,1045.834,173.562,564.8,-132.0,5.55,217881.0
Ti0.9Mn0.1NiSn0.9Sb0.1,871,100.4,226.294205,185.4,5.0,4.673,3.98,5.42,18.4,2123.3,4162.75,8941.95,20.977,1.1813,40.8931,1045.834,173.562,564.8,-132.0,5.55,205960.0
TiNiSn,297,100.0,225.2834,184.0,5.0,4.7,3.98,5.41,18.0,2105.0,4164.45,9106.45,20.75,1.187,39.949,1087.2,179.2,560.0,-165.0,4.7,32450.0
TiNiSn,398,100.0,225.2834,184.0,5.0,4.7,3.98,5.41,18.0,2105.0,4164.45,9106.45,20.75,1.187,39.949,1087.2,179.2,560.0,-175.0,4.69,48344.0
